mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_linearsvm__C,param_linearsvm__max_iter,param_linearsvm__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.4664829730987545,0.22479680412818528,1.2885066986083984,0.10022251897674818,0.001,10000,0.01,"{'linearsvm__C': 0.001, 'linearsvm__max_iter': 10000, 'linearsvm__tol': 0.01}",0.8248540011574683,0.8286683853317199,0.8289840585047614,0.8246652461000185,0.8267171757030489,0.8267777733594034,0.0018226053195923885,43
6.208919811248779,0.21370114759833397,1.310798454284668,0.08225694454453321,0.001,10000,0.0001,"{'linearsvm__C': 0.001, 'linearsvm__max_iter': 10000, 'linearsvm__tol': 0.0001}",0.8248540011574683,0.8286683853317199,0.8289840585047614,0.8246915528898009,0.8267171757030489,0.82678303471736,0.0018165272787238108,37
6.9025270462036135,0.22946933668600064,1.3157072067260742,0.0748423151981826,0.001,10000,1e-06,"{'linearsvm__C': 0.001, 'linearsvm__max_iter': 10000, 'linearsvm__tol': 1e-06}",0.8248540011574683,0.8286683853317199,0.8289840585047614,0.8246915528898009,0.8267171757030489,0.82678303471736,0.0018165272787238108,37
6.232492113113404,0.17459539822265013,1.2522342681884766,0.07415445388646875,0.001,20000,0.01,"{'linearsvm__C': 0.001, 'linearsvm__max_iter': 20000, 'linearsvm__tol': 0.01}",0.8248540011574683,0.8286683853317199,0.8289840585047614,0.8246652461000185,0.8267171757030489,0.8267777733594034,0.0018226053195923885,43
6.1279541015625,0.4714517810827732,1.3451587677001953,0.2397323754632515,0.001,20000,0.0001,"{'linearsvm__C': 0.001, 'linearsvm__max_iter': 20000, 'linearsvm__tol': 0.0001}",0.8248540011574683,0.8286683853317199,0.8289840585047614,0.8246915528898009,0.8267171757030489,0.82678303471736,0.0018165272787238108,37
6.789908742904663,0.4731595897671205,1.330506181716919,0.11203034171633226,0.001,20000,1e-06,"{'linearsvm__C': 0.001, 'linearsvm__max_iter': 20000, 'linearsvm__tol': 1e-06}",0.8248540011574683,0.8286683853317199,0.8289840585047614,0.8246915528898009,0.8267171757030489,0.82678303471736,0.0018165272787238108,37
6.077311944961548,0.46060548135564655,1.2355946063995362,0.06786851510458401,0.001,50000,0.01,"{'linearsvm__C': 0.001, 'linearsvm__max_iter': 50000, 'linearsvm__tol': 0.01}",0.8248540011574683,0.8286683853317199,0.8289840585047614,0.8246652461000185,0.8267171757030489,0.8267777733594034,0.0018226053195923885,43
6.4289697170257565,0.361340145202123,1.1598993778228759,0.02352053311109754,0.001,50000,0.0001,"{'linearsvm__C': 0.001, 'linearsvm__max_iter': 50000, 'linearsvm__tol': 0.0001}",0.8248540011574683,0.8286683853317199,0.8289840585047614,0.8246915528898009,0.8267171757030489,0.82678303471736,0.0018165272787238108,37
6.303365564346313,0.3008014980140187,1.5615070819854737,0.25914516298729706,0.001,50000,1e-06,"{'linearsvm__C': 0.001, 'linearsvm__max_iter': 50000, 'linearsvm__tol': 1e-06}",0.8248540011574683,0.8286683853317199,0.8289840585047614,0.8246915528898009,0.8267171757030489,0.82678303471736,0.0018165272787238108,37
6.294643306732178,0.1862558791423756,1.493555736541748,0.07971872456740535,0.01,10000,0.01,"{'linearsvm__C': 0.01, 'linearsvm__max_iter': 10000, 'linearsvm__tol': 0.01}",0.8570789709054559,0.8610511916662282,0.859946335560583,0.8571541314813353,0.860284639465446,0.8591030538158098,0.0016611875105795098,34
8.247601842880249,0.1746716896725366,1.2710120677947998,0.05981410584197659,0.01,10000,0.0001,"{'linearsvm__C': 0.01, 'linearsvm__max_iter': 10000, 'linearsvm__tol': 0.0001}",0.8573420318829905,0.861156416057242,0.8601304782448571,0.8571015179017705,0.860284639465446,0.8592030167104612,0.0016568297112795427,28
8.54155445098877,0.1690026866802526,1.3210462570190429,0.10446917845452293,0.01,10000,1e-06,"{'linearsvm__C': 0.01, 'linearsvm__max_iter': 10000, 'linearsvm__tol': 1e-06}",0.8573420318829905,0.861156416057242,0.8601304782448571,0.8571015179017705,0.860284639465446,0.8592030167104612,0.0016568297112795427,28
6.721854972839355,0.2336029639777895,1.3521359443664551,0.16613500162757097,0.01,20000,0.01,"{'linearsvm__C': 0.01, 'linearsvm__max_iter': 20000, 'linearsvm__tol': 0.01}",0.8570789709054559,0.8610511916662282,0.859946335560583,0.8571541314813353,0.860284639465446,0.8591030538158098,0.0016611875105795098,34
7.163322305679321,0.3132569984116639,1.2475765705108643,0.032706761901920234,0.01,20000,0.0001,"{'linearsvm__C': 0.01, 'linearsvm__max_iter': 20000, 'linearsvm__tol': 0.0001}",0.8573420318829905,0.861156416057242,0.8601304782448571,0.8571015179017705,0.860284639465446,0.8592030167104612,0.0016568297112795427,28
8.092796659469604,0.3331973462378776,1.2821837425231934,0.04529030933413437,0.01,20000,1e-06,"{'linearsvm__C': 0.01, 'linearsvm__max_iter': 20000, 'linearsvm__tol': 1e-06}",0.8573420318829905,0.861156416057242,0.8601304782448571,0.8571015179017705,0.860284639465446,0.8592030167104612,0.0016568297112795427,28
7.015245008468628,0.2618073572583189,1.2785386562347412,0.04728678644184913,0.01,50000,0.01,"{'linearsvm__C': 0.01, 'linearsvm__max_iter': 50000, 'linearsvm__tol': 0.01}",0.8570789709054559,0.8610511916662282,0.859946335560583,0.8571541314813353,0.860284639465446,0.8591030538158098,0.0016611875105795098,34
